Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Cust_Since(yrs),Num_Childrns,AcceptedCmp,Total_amt_spend,Total_Purchases,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Divorced,Marital_Status_Engaged,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widow,Marital_Status_YOLO,Age_Groups_Young,Age_Groups_Mid_aged,Age_Groups_Old,Outliers
68118.0,51,595,23.0,123,10.0,23.0,126.5,2,8,9,4,6,0,0,61,11,1,2,928.0,23.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
68743.0,81,1132,79.5,384,120.5,82.875,115.0,1,11,5,13,7,0,0,57,12,0,0,2074.0,30.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-1
41039.0,32,34,11.0,137,120.5,61.0,45.0,1,8,1,5,8,0,0,42,11,0,0,467.0,15.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1
38946.0,84,116,6.0,82,6.0,6.0,41.0,2,3,1,6,5,0,0,69,11,1,2,257.0,12.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
65777.0,87,565,32.0,435,28.0,32.0,54.0,1,2,8,6,1,0,0,57,11,0,0,1146.0,17.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
66476.0,99,372,18.0,126,47.0,48.0,78.0,2,5,2,11,4,0,0,48,11,1,2,689.0,20.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
86857.0,96,899,79.5,551,120.5,82.875,40.0,1,5,6,10,2,0,1,52,12,0,4,2114.0,22.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
117909.5,21,55,16.0,551,17.0,3.0,4.0,6,0,10,1,0,0,0,42,12,0,0,1717.0,40.5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1
77845.0,40,760,40.0,480,0.0,40.0,26.0,1,3,5,12,1,0,0,35,10,0,0,1346.0,21.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-1
69476.0,3,260,79.5,551,63.0,9.0,67.0,1,4,6,4,2,0,0,55,11,0,0,1044.0,15.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
50611.0,98,459,0.0,24,6.0,0.0,4.0,6,4,5,7,6,0,1,64,12,1,2,493.0,22.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
61209.0,73,466,0.0,224,119.0,49.0,99.0,1,5,3,4,2,0,0,54,11,0,0,957.0,13.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
42315.0,90,67,15.0,80,17.0,11.0,80.0,3,1,4,4,3,0,0,66,11,1,2,270.0,12.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
13084.0,29,2,0.0,7,3.0,7.0,10.0,1,1,0,3,6,0,0,72,11,0,0,29.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
47570.0,3,67,1.0,20,0.0,2.0,31.0,3,2,2,2,7,0,1,75,11,2,4,121.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-1
61923.0,94,92,4.0,18,3.0,3.0,6.0,1,2,1,4,3,0,0,63,11,2,0,126.0,8.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
34824.0,65,4,2.0,11,2.0,0.0,4.0,1,1,0,2,6,0,0,29,10,0,0,23.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
26518.0,33,20,1.0,28,3.0,3.0,2.0,3,2,0,3,8,0,1,75,11,2,4,57.0,8.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
45938.0,46,273,11.0,178,62.0,82.875,29.0,2,8,4,6,6,0,0,63,11,0,0,636.0,20.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
78468.0,29,434,22.0,388,104.0,22.0,34.0,1,10,7,10,4,0,0,64,10,0,0,1004.0,28.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
78901.0,99,321,11.0,309,33.0,26.0,34.0,3,9,3,5,4,0,0,51,11,1,2,734.0,20.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
71427.0,26,212,79.5,177,15.0,64.0,23.0,2,8,2,8,4,0,0,46,10,2,0,614.0,20.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
71022.0,30,909,12.0,278,0.0,12.0,126.5,3,5,2,11,8,0,0,46,10,1,2,1453.0,21.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-1
90247.0,27,1184,32.0,352,21.0,16.0,16.0,1,3,4,7,1,0,1,36,10,0,4,1621.0,15.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-1
41335.0,24,112,19.0,21,16.0,14.0,5.0,3,4,1,4,7,0,0,56,11,1,2,187.0,12.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
35682.0,34,23,0.0,8,6.0,2.0,18.0,1,1,1,3,2,0,0,54,10,1,2,57.0,6.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
43185.0,88,537,6.0,42,16.0,6.0,30.0,2,9,3,6,8,0,0,73,11,1,2,637.0,20.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
66375.0,96,712,0.0,45,0.0,0.0,126.5,3,2,4,5,7,0,0,76,11,1,2,948.0,14.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
25252.0,26,1,3.0,4,2.0,2.0,6.0,1,1,0,2,8,0,0,38,11,1,2,18.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
55250.0,49,664,58.0,83,32.0,0.0,66.0,4,7,5,10,5,0,0,59,12,1,2,903.0,26.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
33249.0,11,6,10.0,21,19.0,14.0,42.0,2,2,1,3,6,0,0,49,11,1,2,112.0,8.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
58398.0,44,299,5.0,201,21.0,21.0,49.0,3,5,4,8,4,0,0,71,11,0,0,596.0,20.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
50272.0,75,99,13.0,66,43.0,8.0,4.0,3,4,1,5,7,0,0,42,11,1,2,233.0,13.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
76618.0,64,749,40.0,294,120.5,82.875,126.5,1,3,2,5,1,0,0,49,12,0,0,1511.0,11.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
87305.0,19,345,25.0,501,63.0,82.875,80.0,1,5,3,8,2,0,1,64,12,0,4,1152.0,17.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1
25851.0,45,9,4.0,18,7.0,5.0,5.0,2,2,0,3,7,0,0,46,11,1,2,48.0,7.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
58710.0,77,440,79.5,368,0.0,82.875,126.5,6,11,5,9,6,0,0,54,11,1,2,1185.0,31.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-1
45160.0,9,8,2.0,5,3.0,0.0,3.0,1,1,0,2,7,0,0,66,10,2,0,21.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
74806.0,1,670,9.0,249,0.0,28.0,9.0,2,5,4,5,4,0,0,59,12,1,2,965.0,16.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
59111.0,90,524,0.0,134,28.0,28.0,126.5,1,11,1,8,7,0,0,70,11,0,0,869.0,21.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
18988.0,43,6,0.0,6,2.0,1.0,1.0,2,1,0,3,7,0,0,40,10,1,2,16.0,6.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
72190.0,79,597,79.5,551,120.5,82.875,126.5,1,5,6,4,3,0,0,59,11,0,0,1947.0,16.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1
7500.0,19,7,0.0,12,13.0,7.0,32.0,5,4,1,2,9,0,1,48,12,1,2,71.0,12.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
80395.0,62,445,25.0,551,80.0,76.0,48.0,1,6,5,12,2,0,0,69,11,0,0,1380.0,24.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
75012.0,41,294,79.5,218,120.5,58.0,126.5,1,3,8,11,1,0,0,48,10,0,0,1027.0,23.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1
56962.0,60,292,3.0,77,10.0,3.0,26.0,6,6,3,5,7,0,0,59,11,3,0,411.0,21.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
89891.0,17,412,22.0,132,59.0,28.0,126.5,1,11,6,8,4,0,0,33,11,0,0,836.0,26.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1
35946.0,24,8,0.0,3,0.0,0.0,0.0,1,0,0,3,5,0,0,75,11,2,0,11.0,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
53593.0,60,349,4.0,78,6.0,0.0,43.0,6,7,2,6,8,0,0,71,12,2,0,480.0,23.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
45072.0,74,144,2.0,99,7.0,2.0,30.0,5,6,1,4,8,0,0,76,11,3,0,284.0,16.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
89694.0,22,1126,28.0,211,37.0,28.0,42.0,3,4,3,4,5,0,0,51,11,2,0,1472.0,14.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
72025.0,46,967,0.0,551,43.0,50.0,0.0,1,4,8,13,2,0,1,75,10,0,4,1677.0,26.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1
67432.0,69,432,79.0,341,120.5,82.875,126.5,2,8,5,4,4,0,0,51,11,1,2,1335.0,19.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
70545.0,29,138,39.0,63,55.0,18.0,21.0,1,4,1,7,2,0,0,72,10,1,2,334.0,13.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
17487.0,37,0,0.0,1,7.0,4.0,6.0,1,1,0,2,7,0,0,35,11,1,2,18.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
62882.0,26,509,79.5,497,78.0,24.0,97.0,2,7,5,6,4,0,0,55,12,1,2,1338.0,20.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
64108.0,8,948,10.0,86,13.0,21.0,21.0,4,6,9,11,5,0,0,71,11,1,2,1099.0,30.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
34941.0,26,39,2.0,25,4.0,3.0,24.0,2,3,0,3,8,0,0,68,11,2,0,97.0,8.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
48767.0,79,28,1.0,21,3.0,0.0,10.0,3,2,1,3,5,0,0,74,10,3,0,63.0,9.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
38702.0,71,13,11.0,24,13.0,8.0,40.0,2,3,0,4,6,0,0,46,11,1,2,109.0,9.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
82224.0,83,307,26.0,360,120.5,31.0,40.0,1,6,9,5,3,0,0,60,10,0,0,902.0,21.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
83844.0,57,901,31.0,345,75.0,31.0,126.5,1,4,4,11,1,0,0,72,11,0,0,1574.0,20.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
17003.0,37,2,5.0,12,4.0,8.0,7.0,3,2,0,4,5,0,0,49,11,1,2,38.0,9.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
71163.0,30,283,17.0,372,120.5,82.875,44.0,1,3,8,12,1,0,0,29,10,0,0,960.0,24.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-1
33697.0,34,4,3.0,7,0.0,3.0,11.0,1,1,0,2,7,0,0,54,11,1,2,28.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
63564.0,0,769,79.5,252,15.0,34.0,65.0,1,10,10,7,6,0,1,70,10,0,4,1215.0,28.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1
83443.0,89,518,42.0,551,55.0,56.0,84.0,1,6,10,5,2,0,0,52,11,0,0,1497.0,22.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-1
51518.0,92,350,8.0,66,17.0,4.0,4.0,2,3,2,10,3,0,0,66,11,1,2,449.0,17.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
80952.0,20,778,79.5,551,41.0,27.0,44.0,1,8,5,11,8,0,1,55,11,0,4,1757.0,25.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1
75507.0,56,709,79.5,374,104.0,80.0,80.0,1,8,6,6,3,0,0,45,10,0,0,1440.0,21.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
63855.0,28,359,35.0,314,93.0,82.875,89.0,1,7,3,13,4,0,0,46,11,0,0,1006.0,24.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1
62220.0,55,799,12.0,375,16.0,12.0,12.0,5,7,6,5,6,0,1,52,12,1,2,1226.0,23.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
58512.0,25,895,10.0,101,13.0,0.0,126.5,5,3,4,8,8,0,0,60,11,1,2,1171.0,20.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
40662.0,0,40,2.0,23,0.0,4.0,23.0,2,2,1,3,4,0,0,45,11,1,2,92.0,8.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
38829.0,86,76,0.0,7,0.0,0.0,16.0,1,3,2,2,5,0,0,65,10,1,2,99.0,8.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
35523.0,8,11,5.0,22,12.0,5.0,11.0,2,3,0,3,7,0,0,43,11,1,2,66.0,8.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
79146.0,33,245,16.0,223,21.0,43.0,16.0,2,8,1,8,6,0,0,57,10,2,0,564.0,19.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
78285.0,13,647,79.5,391,120.5,67.0,40.0,1,6,4,10,3,0,0,36,11,0,0,1427.0,21.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-1
31626.0,12,39,1.0,9,2.0,1.0,34.0,1,2,1,2,7,0,1,46,11,1,2,86.0,6.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
75127.0,92,203,35.0,305,46.0,17.0,126.5,1,2,10,5,1,0,0,72,10,0,0,833.0,19.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-1
48726.0,90,138,3.0,38,4.0,0.0,59.0,3,3,2,4,6,0,0,69,11,1,2,242.0,12.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
74985.0,8,587,51.0,551,120.5,0.0,86.0,1,3,6,7,2,0,0,47,12,0,0,1869.0,17.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1
67430.0,6,595,79.5,291,120.5,82.875,121.0,1,11,5,12,6,0,0,37,12,0,0,1364.0,29.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1
46891.0,91,43,12.0,23,29.0,15.0,61.0,1,2,1,4,4,0,0,59,11,1,2,183.0,8.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
62058.0,52,301,7.0,74,10.0,0.0,58.0,4,6,1,7,6,0,0,68,11,1,2,450.0,18.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
72063.0,3,180,32.0,348,76.0,32.0,90.0,2,5,2,12,2,0,0,45,11,1,2,758.0,21.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
78939.0,57,794,79.5,243,120.5,0.0,126.5,1,8,5,6,3,0,0,73,11,0,0,1507.0,20.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-1
42720.0,9,392,5.0,91,28.0,26.0,112.0,6,7,3,7,8,0,1,59,11,2,4,654.0,25.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
33622.0,22,39,1.0,22,3.0,4.0,12.0,3,2,0,4,7,0,0,52,11,2,0,81.0,9.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
6835.0,76,107,2.0,12,2.0,2.0,12.0,0,0,0,1,13,0,0,67,12,1,2,137.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-1
41452.0,86,13,0.0,3,0.0,0.0,0.0,1,1,0,2,7,0,0,71,11,2,0,16.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
40760.0,64,70,0.0,17,0.0,0.0,6.0,2,2,1,3,6,0,0,59,11,1,2,93.0,8.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
74250.0,90,680,11.0,392,75.0,0.0,0.0,1,2,10,4,1,0,0,66,10,0,0,1158.0,18.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
51124.0,79,26,1.0,11,0.0,1.0,4.0,2,1,0,3,3,0,0,69,11,2,0,43.0,6.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
72258.0,28,522,0.0,522,120.5,82.875,126.5,2,6,9,5,2,0,0,53,11,1,2,1525.0,22.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
71466.0,86,412,12.0,546,78.0,82.875,0.0,1,4,4,10,1,0,0,50,10,0,0,1230.0,19.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
36283.0,42,6,5.0,5,8.0,0.0,5.0,2,1,0,3,4,0,0,48,10,2,0,29.0,6.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
20587.0,39,2,3.0,6,4.0,1.0,9.0,1,1,1,2,7,0,0,54,10,1,2,25.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
30467.0,8,1,3.0,8,2.0,5.0,5.0,1,1,0,2,7,0,0,52,10,1,2,24.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
31590.0,40,6,2.0,15,6.0,6.0,3.0,1,1,0,3,8,0,0,52,11,1,2,38.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
20425.0,5,4,12.0,5,3.0,16.0,17.0,2,2,0,3,7,0,0,38,12,1,2,57.0,7.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
17144.0,96,18,2.0,19,0.0,2.0,6.0,5,3,0,4,7,0,0,64,10,2,0,47.0,12.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
42564.0,28,324,48.0,186,39.0,18.0,126.5,6,6,8,4,7,0,1,56,11,1,2,813.0,24.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-1
43783.0,22,327,9.0,125,25.0,4.0,126.5,6,7,1,8,7,0,0,46,10,1,2,629.0,22.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
40780.0,30,229,27.0,71,13.0,3.0,34.0,4,7,1,5,9,0,0,48,12,1,2,377.0,17.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
62847.0,45,521,79.5,551,80.0,76.0,61.0,1,3,6,4,2,0,0,79,11,0,0,1612.0,14.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-1
82017.0,58,184,23.0,446,30.0,23.0,23.0,1,5,4,7,2,0,1,67,12,0,4,729.0,17.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-1
16813.0,49,4,8.0,11,12.0,2.0,13.0,1,2,0,3,7,0,0,74,11,0,0,50.0,6.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
51267.0,37,183,2.0,64,7.0,2.0,12.0,4,3,3,5,4,0,0,46,11,2,0,270.0,15.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
46524.0,70,31,19.0,35,26.0,14.0,52.0,2,1,1,5,3,0,0,63,11,1,2,177.0,9.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
45183.0,33,219,3.0,60,12.0,9.0,12.0,1,4,1,7,7,0,0,62,11,0,0,315.0,13.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
70421.0,98,479,28.0,136,75.0,14.0,35.0,3,10,3,7,6,0,0,70,10,1,2,767.0,23.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
60161.0,17,584,44.0,212,46.0,8.0,126.5,3,11,4,8,8,0,0,59,12,1,2,1071.0,26.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1
73926.0,54,627,79.5,551,120.5,82.875,15.0,1,6,5,12,3,0,0,51,11,0,0,1580.0,24.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
19329.0,39,24,1.0,16,12.0,2.0,5.0,3,4,0,3,8,0,0,56,11,1,2,60.0,10.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
61872.0,81,330,5.0,159,36.0,27.0,16.0,4,4,4,9,4,0,0,54,11,1,2,573.0,21.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
46984.0,71,19,1.0,10,2.0,1.0,8.0,1,1,0,3,5,0,0,68,11,2,0,41.0,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
34838.0,62,28,23.0,29,29.0,14.0,47.0,3,2,1,4,6,0,0,73,11,2,0,170.0,10.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
82716.0,8,606,79.5,228,15.0,82.875,22.0,1,6,8,13,2,0,0,80,11,0,0,1167.0,28.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
48192.0,76,1039,43.0,204,120.5,58.0,29.0,3,2,8,12,8,0,1,66,11,0,4,1526.0,25.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1
49681.0,66,411,0.0,26,0.0,0.0,21.0,6,7,1,7,7,0,0,48,11,2,0,458.0,21.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
56850.0,83,34,1.0,19,2.0,7.0,0.0,1,1,1,3,2,0,0,53,10,1,2,63.0,6.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
55267.0,28,161,28.0,136,32.0,3.0,45.0,4,3,4,6,3,0,0,67,11,1,2,405.0,17.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
59666.0,87,623,53.0,178,23.0,17.0,126.5,6,3,2,8,8,0,0,52,11,2,0,1027.0,20.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
72504.0,43,604,26.0,470,120.5,82.875,94.0,2,5,9,6,2,0,0,52,11,1,2,1478.0,22.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
26872.0,0,3,10.0,8,3.0,16.0,32.0,1,1,1,2,6,0,0,43,11,0,0,72.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
21359.0,1,12,2.0,17,6.0,1.0,10.0,2,2,0,3,8,0,1,52,11,1,2,48.0,7.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
73170.0,1,184,79.5,256,50.0,30.0,32.0,1,5,4,6,2,0,0,49,10,0,0,726.0,16.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
52750.0,72,393,0.0,239,90.0,69.0,69.0,6,5,7,9,4,0,0,69,11,1,2,860.0,27.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
91820.0,72,410,73.0,551,76.0,82.875,30.0,0,5,5,12,1,0,0,38,11,0,0,1497.0,22.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-1
65968.0,12,376,9.0,83,19.0,4.0,4.0,2,5,4,7,3,0,0,54,10,1,2,495.0,18.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
30772.0,89,7,2.0,4,2.0,1.0,4.0,1,1,0,2,6,0,0,48,10,2,0,20.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
22507.0,67,68,0.0,226,51.0,82.875,68.0,3,10,2,4,9,0,0,70,12,0,0,570.0,19.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-1
65685.0,54,642,14.0,49,0.0,7.0,57.0,1,9,2,9,5,0,0,52,10,1,2,769.0,21.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
25804.0,34,8,7.0,9,13.0,6.0,12.0,2,2,0,3,8,0,0,46,11,1,2,55.0,7.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
76412.0,15,840,53.0,551,23.0,71.0,17.0,1,5,4,8,3,0,1,44,11,0,4,1808.0,18.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-1
22063.0,43,7,10.0,13,3.0,11.0,11.0,2,2,0,3,7,0,0,52,11,1,2,55.0,7.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
57091.0,0,464,5.0,64,7.0,0.0,37.0,1,7,3,7,5,0,1,63,10,0,4,577.0,18.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
78353.0,51,752,79.5,476,39.0,82.875,34.0,1,10,2,11,8,0,0,65,11,1,2,1576.0,24.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1
93404.0,97,1228,15.0,287,20.0,0.0,15.0,3,3,4,7,5,0,0,70,11,3,0,1616.0,17.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1
37859.0,75,22,1.0,8,2.0,1.0,2.0,2,1,0,3,8,0,0,62,11,3,0,36.0,6.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
80995.0,83,860,28.0,409,73.0,56.0,56.0,1,8,9,4,4,0,0,66,11,1,2,1482.0,22.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-1
16529.0,23,3,0.0,5,13.0,0.0,1.0,1,1,0,3,6,0,0,40,10,1,2,22.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
55412.0,65,10,5.0,28,11.0,1.0,8.0,1,2,0,3,5,0,0,48,11,2,0,63.0,6.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
48789.0,94,351,16.0,156,7.0,5.0,126.5,1,6,4,7,6,0,0,32,12,0,0,680.0,18.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
56575.0,42,421,5.0,90,0.0,16.0,10.0,3,7,3,7,5,0,0,57,11,2,0,542.0,20.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
25130.0,10,2,5.0,7,0.0,18.0,18.0,2,2,0,3,7,0,0,44,11,1,2,50.0,7.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
35441.0,94,25,1.0,9,2.0,1.0,1.0,2,1,0,3,8,0,0,57,11,2,0,39.0,6.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
71391.0,50,336,79.5,274,46.0,82.875,126.5,5,6,5,12,3,0,0,68,11,1,2,1043.0,28.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
49494.0,46,191,9.0,97,0.0,6.0,82.0,2,6,1,5,7,0,0,52,11,1,2,385.0,14.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
81702.0,98,563,50.0,551,28.0,31.0,126.5,1,7,7,12,3,0,0,44,12,0,0,1633.0,27.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-1
45889.0,42,31,0.0,6,0.0,1.0,8.0,1,1,0,3,6,0,0,44,11,1,2,46.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
